account_id,alert_id,customer_id,signup_date,alert_date,alert_type,alert_status
800000000614,670c24e0-7eaa-4aca-a16c-edd47ba6e778,CUST-000360,2024-06-19,2024-07-24,Dark Web Monitoring,Pending
800000000615,002ecbe6-c07a-440e-9238-72d10fdbd18e,CUST-000727,2024-11-16,2025-06-04,Dark Web Monitoring,Acknowledged
800000000616,6524e1de-4c5a-480d-b4e9-d4b5db6c3fce,CUST-000139,2024-05-14,2025-05-10,Dark Web Monitoring,Resolved
800000000617,886d3661-22db-462e-9ae5-072af46dc129,CUST-000655,2024-07-19,2024-09-17,Social Media Account Takeover,Pending
800000000618,30a401d3-d4e9-4f23-ad4f-8bd3f82a0525,CUST-000328,2024-11-06,2024-12-27,Dark Web Monitoring,Acknowledged
800000000619,0e8d2c75-101c-4eed-9e60-6767333c171d,CUST-000784,2024-02-14,2024-09-15,Credit Inquiry,Pending
800000000620,8e987765-a7bb-471a-81f0-58c86d54cbca,CUST-000654,2024-09-15,2024-09-19,Credit Inquiry,Acknowledged
800000000621,1a3e3a17-fdc4-41fd-aff4-9471afce15aa,CUST-000515,2024-03-21,2024-08-30,Dark Web Monitoring,Pending
800000000622,b228761a-1fdc-495b-91dd-8ea096b88feb,CUST-000476,2024-07-17,2024-12-29,Credit Inquiry,Pending
800000000623,86546e39-45a1-4fd3-8f31-86e695d59e4e,CUST-000370,2024-02-23,2025-01-14,Credit Inquiry,Resolved
800000000624,fe764c39-8583-4b02-abb6-5b1f9c829538,CUST-000654,2024-09-15,2025-03-23,Dark Web Monitoring,Acknowledged
800000000625,96fed2f1-3a62-4b22-94e6-02a955baa3ef,CUST-000576,2024-11-29,2025-05-08,Dark Web Monitoring,Acknowledged
800000000626,ef6efa3b-579a-4390-a459-27a3d1e34e60,CUST-000611,2024-05-18,2024-07-30,Data Breach,Pending
800000000627,f9f49d10-3bff-4e2d-bdeb-2214ae0d5826,CUST-000711,2024-08-04,2024-08-18,Dark Web Monitoring,Pending
800000000628,bb197ec5-fbf1-4ca0-a258-cf6cc2dedb2c,CUST-000088,2024-01-09,2024-11-16,Dark Web Monitoring,Resolved
800000000629,b2a08d47-0ffa-4157-a917-577a7bbb1964,CUST-000877,2024-08-08,2025-01-20,Dark Web Monitoring,Acknowledged
800000000630,7d558236-7cf5-46eb-81e4-18ef1e8e1d8e,CUST-000018,2024-09-06,2025-05-12,Dark Web Monitoring,Pending
800000000631,682ad3da-0474-4a21-8d7a-70faced1929d,CUST-000988,2024-02-21,2024-03-25,Dark Web Monitoring,Pending
800000000632,ac019edb-8d60-4e38-a634-aa6f2bc3a7e1,CUST-000309,2024-02-20,2025-04-06,Dark Web Monitoring,Pending
800000000633,c9fb40fc-d6a1-407d-9227-e76bbb13fd70,CUST-000216,2024-09-18,2024-12-24,Dark Web Monitoring,Acknowledged
800000000634,3d678aed-6bae-4ee3-a9a5-9d8d2a6224a2,CUST-000438,2024-06-01,2025-02-14,Dark Web Monitoring,Resolved
800000000635,0ed9fd87-a633-4581-903d-9fbf358074b3,CUST-000492,2024-11-18,2025-06-17,Social Media Account Takeover,Pending
800000000636,2a101960-ca5a-47a1-b89e-787290e92bc4,CUST-000422,2024-07-31,2024-12-05,Credit Inquiry,Resolved
800000000637,317276e7-a63d-461d-8107-6dfc69600ec2,CUST-000548,2024-09-26,2025-02-12,Dark Web Monitoring,Pending
800000000638,4f7b1f38-6b75-4d76-9d99-fcb483ba9a28,CUST-000370,2024-02-23,2024-05-02,Credit Inquiry,Pending
800000000639,79127f14-ab2e-45be-9894-ef2188d90d92,CUST-000732,2024-10-25,2024-12-21,Credit Inquiry,Acknowledged
800000000640,5cdc10ea-0e47-456d-b6b2-e8280e6f68df,CUST-000819,2024-01-13,2024-11-29,Data Breach,Resolved
800000000641,932e3627-b60d-4a47-9901-b6e4c9df781b,CUST-000162,2024-10-14,2025-01-26,Credit Inquiry,Resolved
800000000642,7ad16799-25a7-420e-a1cf-9e36f069906e,CUST-000140,2024-09-09,2024-12-20,Dark Web Monitoring,Resolved
800000000643,692be092-efd0-44fe-a61e-018007106f15,CUST-000757,2024-01-06,2024-02-05,Credit Inquiry,Resolved
800000000644,2b75318e-920b-475f-975e-b3df78874007,CUST-000779,2024-02-02,2025-01-25,Credit Inquiry,Acknowledged
800000000645,86c74ee2-8658-44f0-a15f-a751836fc060,CUST-000983,2024-09-12,2025-06-03,Dark Web Monitoring,Resolved
800000000646,f53ff715-71f0-49c4-b74b-557049642335,CUST-000325,2024-10-18,2024-11-16,Dark Web Monitoring,Acknowledged
800000000647,ecf08d83-a5b7-492e-b9c3-22c8013a9c93,CUST-000700,2024-03-28,2025-02-12,Dark Web Monitoring,Acknowledged
800000000648,c479d333-6aa1-4dbb-b126-9fda1fca2a52,CUST-000046,2024-06-04,2025-02-11,Dark Web Monitoring,Acknowledged
800000000649,6abab4d3-6f3e-4d51-9a2b-543605d30d69,CUST-000607,2024-10-23,2025-07-07,Dark Web Monitoring,Pending
800000000650,56dcb0c2-8288-4188-92bf-64a05905144b,CUST-000978,2024-06-24,2024-12-09,Dark Web Monitoring,Pending
800000000651,f3fc58dc-96ce-410c-8a1a-0cbac4cd0dfa,CUST-000556,2024-07-24,2024-09-18,Dark Web Monitoring,Acknowledged
800000000652,e7d7f2e9-d05f-4fc0-a601-93fc2752e940,CUST-000918,2024-04-20,2025-06-21,Dark Web Monitoring,Resolved
800000000653,32c0857c-4d9c-4fb4-95b5-87322eb91014,CUST-000732,2024-10-25,2025-05-10,Dark Web Monitoring,Acknowledged
800000000654,59189074-a188-4f4a-8574-5b74bf253e84,CUST-000331,2024-08-28,2025-02-23,Dark Web Monitoring,Pending
800000000655,15cab457-0e43-447a-8899-6f6696a9bf73,CUST-000325,2024-10-18,2025-02-15,Dark Web Monitoring,Acknowledged
800000000656,9c04fdbe-6d82-4d78-9c53-f5a9152a0f38,CUST-000055,2024-06-08,2025-04-25,Dark Web Monitoring,Pending
800000000657,c97ed812-9f42-483e-be48-ad2d55e5f4ec,CUST-000339,2024-10-27,2025-05-01,Dark Web Monitoring,Acknowledged
800000000658,b04a6815-301d-41d4-8688-eb3ac863c87a,CUST-000481,2024-05-19,2024-10-15,Dark Web Monitoring,Resolved
800000000659,081d0de3-3335-41c9-8c3b-126d7841385e,CUST-000051,2024-12-21,2025-03-21,Credit Inquiry,Acknowledged
800000000660,28c9589e-6106-4826-b66c-ac070f6ba890,CUST-000631,2024-02-11,2024-03-29,Data Breach,Resolved
800000000661,db6f201a-9707-498b-a2b5-07e2b90f9187,CUST-000406,2024-08-14,2025-05-07,Credit Inquiry,Pending
800000000662,68366372-ce8d-479d-bc86-4260092975b0,CUST-000754,2024-03-23,2024-07-27,Data Breach,Acknowledged
800000000663,b0ca055b-3d9e-4d23-9442-7ac3ae40e00a,CUST-000186,2024-10-31,2024-12-15,Credit Inquiry,Resolved
800000000664,a09acb82-86b4-4a00-bda3-52ef30789f33,CUST-000211,2024-11-17,2025-03-21,Dark Web Monitoring,Acknowledged
800000000665,ca08e26c-dbf4-4ae1-9492-575c886c6798,CUST-000587,2024-10-01,2025-04-25,Credit Inquiry,Acknowledged
800000000666,fa8a30a6-7ddf-426c-a16a-ec11cebbfe9e,CUST-000201,2024-06-04,2024-10-26,Dark Web Monitoring,Resolved
800000000667,7b6124e7-cc0c-4461-8f60-284e53dd3b6b,CUST-000122,2024-11-14,2025-05-04,Dark Web Monitoring,Pending
800000000668,09bec1e0-b929-4185-ace4-a17ac7cb63ca,CUST-000202,2024-07-13,2025-06-20,Dark Web Monitoring,Acknowledged
800000000669,3399dcd2-6d7d-4a04-a06e-fdfdfc024850,CUST-000408,2024-11-13,2025-07-06,Dark Web Monitoring,Pending
800000000670,e7305193-8c38-481d-8005-8924b4a23e53,CUST-000714,2024-10-12,2025-04-18,Dark Web Monitoring,Resolved
800000000671,9426cdf7-6eec-4251-a9d1-e5bb6fa30292,CUST-000331,2024-08-28,2025-05-28,Dark Web Monitoring,Resolved
800000000672,ab6bded0-a884-4797-b93e-fa76215de42e,CUST-000489,2024-12-04,2025-01-16,Credit Inquiry,Resolved
800000000673,ab320256-fe22-495a-99cf-e723a0a2de0e,CUST-000162,2024-10-14,2025-03-18,Dark Web Monitoring,Resolved
800000000674,566a7959-aa5f-4e38-9c54-2a55fde6321b,CUST-000794,2024-11-05,2025-04-13,Credit Inquiry,Pending
800000000675,52f8451c-4142-4cf9-8161-8d207cca7508,CUST-000309,2024-02-20,2024-05-29,Dark Web Monitoring,Resolved
800000000676,ae8361c2-df3f-487e-9079-856c54225432,CUST-000149,2024-05-22,2025-04-27,Data Breach,Pending
800000000677,2d137882-8924-49a0-a3a4-0add78bca37f,CUST-000201,2024-06-04,2024-10-25,Dark Web Monitoring,Pending
800000000678,0dec71b5-05b4-4f8c-8c59-f0209cfcb6ba,CUST-000289,2024-06-17,2025-04-13,Dark Web Monitoring,Acknowledged
800000000679,e9055faa-f66a-4a0e-81c1-b7a1e8ee0e11,CUST-000702,2024-08-21,2024-10-28,Dark Web Monitoring,Pending
800000000680,d31721c9-7308-420e-81f6-15904f865388,CUST-000471,2024-03-11,2024-10-23,Credit Inquiry,Resolved
800000000681,1bccf3b7-697d-4a36-b2e0-d2a4d4a10716,CUST-000702,2024-08-21,2024-12-14,Dark Web Monitoring,Acknowledged
800000000682,0f7e80e9-4261-496c-89b7-21ff1ec6e25d,CUST-000244,2024-04-27,2024-08-19,Dark Web Monitoring,Acknowledged
800000000683,bec6e0db-748f-4b6b-8f04-89aa0988d774,CUST-000902,2024-04-06,2025-03-07,Dark Web Monitoring,Pending
800000000684,cf712ddc-c0f9-47df-b298-dcb7905e8533,CUST-000273,2024-09-07,2024-09-28,Dark Web Monitoring,Resolved
800000000685,f7321813-7e7b-4dd6-872b-3feee8917494,CUST-000471,2024-03-11,2024-10-31,Data Breach,Pending
800000000686,3cf74ac4-d82a-4ac7-bebb-be81becd0419,CUST-000101,2024-08-29,2024-09-10,Credit Inquiry,Acknowledged
800000000687,d1f1c011-6849-4f58-a672-c88bec33331c,CUST-000653,2024-01-03,2025-05-22,Dark Web Monitoring,Acknowledged
800000000688,6efb646f-8ae0-48ee-8523-faf69c89942e,CUST-000517,2024-06-16,2025-03-19,Dark Web Monitoring,Pending
800000000689,098c3f82-26df-496e-81f8-83bba0c5f0c7,CUST-000149,2024-05-22,2025-03-03,Dark Web Monitoring,Acknowledged
800000000690,2afec7fb-d144-4e96-8583-92a9a879a588,CUST-000325,2024-10-18,2025-02-06,Dark Web Monitoring,Acknowledged
800000000691,fd2763f0-c9e9-4de4-980e-41250991a137,CUST-000132,2024-02-22,2024-03-31,Social Media Account Takeover,Acknowledged
800000000692,39b1cc1a-719b-4409-90ca-396e0881d40a,CUST-000312,2024-05-31,2024-11-16,Dark Web Monitoring,Resolved
800000000693,18fef1bf-9eb9-4655-874b-6a4d937dc217,CUST-000199,2024-01-24,2024-11-26,Data Breach,Acknowledged
800000000694,8e8997b0-3455-44ac-86f7-e2bcb619ee33,CUST-000548,2024-09-26,2025-01-04,Dark Web Monitoring,Acknowledged
800000000695,38c30d9c-4936-4cb4-a764-53ca53209833,CUST-000442,2024-09-05,2024-10-29,Credit Inquiry,Acknowledged
800000000696,d44b2434-ceaf-40c6-b0a9-ab407ded0b40,CUST-000305,2024-11-30,2025-01-27,Dark Web Monitoring,Pending
800000000697,6712662c-14be-47f2-bbb3-60962b187f0a,CUST-000186,2024-10-31,2024-12-01,Dark Web Monitoring,Acknowledged
800000000698,c861d0d7-77bc-450a-9552-1302ae564f8a,CUST-000460,2024-07-01,2025-04-30,Data Breach,Resolved
800000000699,7dbaadf3-514c-4b66-8fd1-ca58f7a15cc8,CUST-000391,2024-01-26,2024-04-08,Dark Web Monitoring,Resolved
800000000700,d2bb0fa0-f22c-4206-a931-984636665356,CUST-000877,2024-08-08,2025-06-30,Dark Web Monitoring,Pending
800000000701,e99cbe73-7609-4151-a2d4-34b79407dcd6,CUST-000340,2024-05-06,2024-07-12,Dark Web Monitoring,Acknowledged
800000000702,8b914e94-b979-4476-8605-2dbb7aeb23c6,CUST-000565,2024-10-01,2025-01-03,Data Breach,Resolved
800000000703,ad893362-3790-4754-8eeb-a4d152877d96,CUST-000382,2024-03-29,2024-10-23,Dark Web Monitoring,Acknowledged
800000000704,49e63803-a29a-41df-9fcf-621d4c201353,CUST-000748,2024-06-25,2025-04-05,Dark Web Monitoring,Pending
800000000705,8e920d7d-a544-4fec-95ba-a1dc63cc2844,CUST-000210,2024-07-14,2025-05-13,Data Breach,Acknowledged
800000000706,30ce69a2-20c8-459a-8a06-b446fdf84b2b,CUST-000661,2024-08-09,2025-01-09,Dark Web Monitoring,Resolved
800000000707,6bc5094e-117b-4b11-ba75-2af2c12e78d9,CUST-000841,2024-09-30,2025-03-18,Dark Web Monitoring,Resolved
800000000708,e587c232-1082-4078-8ee8-84eff287dc21,CUST-000757,2024-01-06,2024-05-29,Credit Inquiry,Acknowledged
800000000709,460679ca-0728-49dd-a6ab-bd2c05186a82,CUST-000408,2024-11-13,2025-03-20,Dark Web Monitoring,Resolved
800000000710,457344a0-6705-4627-bfb7-2a8f04922705,CUST-000048,2024-09-25,2024-12-19,Credit Inquiry,Pending
800000000711,4ee8139a-51d5-4e6c-89c6-e934d0c49ce3,CUST-000508,2024-11-26,2025-05-08,Dark Web Monitoring,Acknowledged
800000000712,6e917d76-d410-4b3d-8881-76f3727181ac,CUST-000018,2024-09-06,2024-12-31,Dark Web Monitoring,Acknowledged
800000000713,b1ec8c6c-cc6f-46c8-af0b-854412b0ce28,CUST-000530,2024-05-09,2025-06-27,Data Breach,Acknowledged
800000000714,ae4907dc-8300-49cf-bfcf-8f41d8ebb37f,CUST-000151,2024-08-01,2024-11-11,Dark Web Monitoring,Resolved
800000000715,62ef4fd3-e6d7-4805-b870-11073e2f1b92,CUST-000391,2024-01-26,2024-05-23,Dark Web Monitoring,Pending
800000000716,9fbc1bd1-4039-43eb-996d-8d69081415b6,CUST-000291,2024-04-11,2025-01-15,Dark Web Monitoring,Resolved
800000000717,7ee584a0-ea06-4d7b-b9e2-b8fb2af0de13,CUST-000814,2024-07-28,2025-01-19,Dark Web Monitoring,Pending
800000000718,01a5a0dc-0aff-4354-98ed-9609f5bc9d22,CUST-000566,2024-03-19,2024-06-24,Dark Web Monitoring,Acknowledged
800000000719,22675b30-ef17-4e66-a477-918929fd62bd,CUST-000370,2024-02-23,2024-11-02,Credit Inquiry,Resolved
800000000720,1602f57a-5dcb-4d21-8571-e9d846183393,CUST-000218,2024-03-23,2025-07-02,Dark Web Monitoring,Pending
800000000721,b676fe60-2e47-44b7-b733-5089fb77221d,CUST-000979,2024-04-04,2025-03-06,Social Media Account Takeover,Acknowledged
800000000722,8ff151a3-286d-4c25-a0a9-cd2eb9470144,CUST-000139,2024-05-14,2025-02-02,Dark Web Monitoring,Resolved
800000000723,c7d6514c-e2f1-4f66-a7bb-6d52e1257d3e,CUST-000445,2024-06-07,2024-11-04,Dark Web Monitoring,Acknowledged
800000000724,dbac7ab1-77f4-46b0-b2f4-e3a3e00335b9,CUST-000803,2024-02-04,2024-04-02,Credit Inquiry,Resolved
800000000725,b3ff3fab-7d71-4658-8dcf-4c700a89eebd,CUST-000186,2024-10-31,2025-02-15,Dark Web Monitoring,Acknowledged
800000000726,2226cd65-1cf8-4c7c-9c5c-df075c708753,CUST-000200,2024-03-26,2024-06-06,Dark Web Monitoring,Pending
800000000727,1be853e6-c6b1-4c32-9eef-2eb9bc752d1c,CUST-000587,2024-10-01,2025-04-20,Dark Web Monitoring,Pending
800000000728,e207d9fa-ca4c-446d-b4cb-8829bde60a7f,CUST-000151,2024-08-01,2024-11-19,Dark Web Monitoring,Pending
800000000729,dd50be64-2335-4ab4-b392-4e51532231bb,CUST-000312,2024-05-31,2024-12-22,Dark Web Monitoring,Resolved
800000000730,d00fd51d-acfd-4d11-9114-264c5f2598ba,CUST-000375,2024-11-06,2025-05-27,Dark Web Monitoring,Acknowledged
800000000731,1c445bd3-f0a7-4530-b796-0ccfcad0436a,CUST-000838,2024-02-07,2024-08-25,Dark Web Monitoring,Acknowledged
800000000732,4cd03f44-68c0-413d-bf6e-fd985afc108a,CUST-000276,2024-12-20,2024-12-30,Social Media Account Takeover,Acknowledged
800000000733,1b4dc3be-19dc-4a98-91ed-825bcee6763b,CUST-000055,2024-06-08,2025-07-12,Dark Web Monitoring,Pending
800000000734,595a0818-bd4e-44c4-89e3-854210022de8,CUST-000016,2024-04-11,2025-05-31,Credit Inquiry,Pending
800000000735,987aa541-f5df-4a2f-8ef3-e715d088a123,CUST-000731,2024-05-17,2024-05-27,Dark Web Monitoring,Pending
800000000736,1efe7311-48a8-43dc-a9dd-e2c13315647c,CUST-000055,2024-06-08,2024-09-01,Data Breach,Pending
800000000737,20044b95-f6e1-4af8-a2fc-09c673f5e329,CUST-000551,2024-04-10,2024-12-11,Dark Web Monitoring,Pending
800000000738,c7649807-5f81-4dc4-a271-de3caae2ffe9,CUST-000876,2024-01-29,2024-12-03,Dark Web Monitoring,Acknowledged
800000000739,053b6e3f-aad1-412f-ab64-78e06d8c0370,CUST-000701,2024-01-22,2024-05-01,Data Breach,Pending
800000000740,12c95c99-840c-4da3-9220-4c17f2b3fbf5,CUST-000807,2024-12-01,2025-05-27,Credit Inquiry,Resolved
800000000741,204056d5-0817-4f82-8e49-cf227b07268f,CUST-000709,2024-03-11,2024-04-28,Dark Web Monitoring,Acknowledged
800000000742,8010b5e4-c154-406d-9b6c-99ce2cad9ca4,CUST-000207,2024-03-01,2024-04-24,Dark Web Monitoring,Pending
800000000743,aae59742-8055-490d-bae3-f9d8f471df63,CUST-000862,2024-02-01,2024-11-16,Dark Web Monitoring,Pending
800000000744,c6ec97e7-d7bc-4d2d-bf2b-c388118b3eea,CUST-000708,2024-08-22,2024-11-04,Dark Web Monitoring,Acknowledged
800000000745,4e303c2d-e6ab-4db6-a82a-1639e476e8b8,CUST-000136,2024-09-14,2025-01-10,Dark Web Monitoring,Pending
800000000746,fa438c57-beb1-4bee-b100-46b27854c63b,CUST-000766,2024-04-30,2025-06-27,Dark Web Monitoring,Resolved
800000000747,fa2e5b90-c55c-4efa-ad37-c68e1f3378ed,CUST-000839,2024-10-25,2024-12-22,Dark Web Monitoring,Resolved
800000000748,5cdfa21c-5125-4fc0-9d93-442bc48a9c93,CUST-000618,2024-04-11,2025-01-06,Dark Web Monitoring,Resolved
800000000749,92f1258e-79c5-4e05-8119-4b42012d633d,CUST-000636,2024-06-21,2024-07-22,Dark Web Monitoring,Acknowledged
800000000750,7e616bb5-d639-47a7-a175-c9b1f4a32e7e,CUST-000773,2024-01-05,2024-07-31,Dark Web Monitoring,Acknowledged
800000000751,6a65ff97-23fe-4862-9954-61b0da010334,CUST-000139,2024-05-14,2024-07-27,Data Breach,Resolved
800000000752,807ec105-a625-49ea-bebc-a6c4a1405a04,CUST-000950,2024-04-13,2024-08-19,Dark Web Monitoring,Acknowledged
800000000753,63709cdc-deea-4160-b16e-f507137d4573,CUST-000450,2024-02-20,2024-07-18,Data Breach,Acknowledged
800000000754,576bd1fe-8d18-4deb-9975-dbc405583bc4,CUST-000565,2024-10-01,2025-02-04,Dark Web Monitoring,Pending
800000000755,60ed1173-5088-45a5-80fc-1c632246103a,CUST-000227,2024-08-13,2025-03-17,Dark Web Monitoring,Acknowledged
800000000756,43b04080-cef8-4796-a0f2-8fb28ad537fc,CUST-000803,2024-02-04,2025-01-30,Dark Web Monitoring,Resolved
800000000757,a60883cb-1883-4539-9240-21008616844a,CUST-000922,2024-01-29,2025-04-03,Dark Web Monitoring,Resolved
800000000758,06fd1a85-4d1a-49d1-befc-363373038388,CUST-000374,2024-11-29,2025-04-12,Dark Web Monitoring,Resolved
800000000759,463eba92-6e97-426c-bfc8-a338a916017a,CUST-000062,2024-05-12,2025-06-01,Dark Web Monitoring,Pending
800000000760,d08fb61f-b744-47ab-8553-d38a22a24ea5,CUST-000403,2024-01-07,2025-05-26,Dark Web Monitoring,Pending
800000000761,4fd53ded-f2c2-406d-88d8-ce722ddceaf5,CUST-000245,2024-10-02,2025-01-14,Dark Web Monitoring,Acknowledged
800000000762,ec8906e8-04dc-436f-8975-a91dfb5737ee,CUST-000928,2024-06-18,2025-07-04,Dark Web Monitoring,Acknowledged
800000000763,090d09e4-6820-4660-9bc3-2114e8b9d565,CUST-000476,2024-07-17,2024-09-17,Data Breach,Resolved
800000000764,2ff11535-efbe-4a43-8db7-297cb5605380,CUST-000422,2024-07-31,2024-10-26,Dark Web Monitoring,Pending
800000000765,6b4cbef3-3674-4ed2-9a20-d4aa1b98cb1a,CUST-000460,2024-07-01,2024-07-20,Credit Inquiry,Pending
800000000766,90b69cd8-c05a-4b1a-92d3-09a70be90201,CUST-000083,2024-04-06,2024-10-05,Dark Web Monitoring,Resolved
800000000767,793b5ba7-0928-4719-adf0-37693c158b25,CUST-000370,2024-02-23,2024-03-15,Dark Web Monitoring,Resolved
800000000768,dd153554-ae62-40b0-b361-136e4937ffa3,CUST-000757,2024-01-06,2024-09-28,Dark Web Monitoring,Pending
800000000769,49050a6e-9fac-4767-b53d-d83d76df735f,CUST-000546,2024-03-29,2024-05-18,Credit Inquiry,Resolved
800000000770,cfe6e3f3-3907-4015-ac9e-62b8c38e6ec0,CUST-000731,2024-05-17,2024-12-02,Dark Web Monitoring,Acknowledged
800000000771,687809fa-6be6-4b4f-bd1f-beb61622090d,CUST-000794,2024-11-05,2025-04-29,Credit Inquiry,Pending
800000000772,8386e2ae-7a3d-4bdc-b6f7-599d9af20be7,CUST-000305,2024-11-30,2025-04-29,Dark Web Monitoring,Pending
800000000773,c7e129ab-fa71-4335-9aa2-484c946072ed,CUST-000248,2024-11-26,2024-12-02,Dark Web Monitoring,Pending
800000000774,ce38c3f9-ffd6-4b33-b459-ee9ec59020de,CUST-000064,2024-12-25,2025-04-15,Data Breach,Pending
800000000775,15219516-309f-4d56-94df-08f64f3a7ce1,CUST-000965,2024-10-28,2025-03-15,Credit Inquiry,Resolved
800000000776,540c5286-086e-4847-a174-5a0a52e55d24,CUST-000422,2024-07-31,2024-08-03,Dark Web Monitoring,Acknowledged
800000000777,66c86bb5-703d-41b8-be3d-9fa1bc995616,CUST-000517,2024-06-16,2025-05-25,Dark Web Monitoring,Acknowledged
800000000778,f53a96ca-bcca-485e-a0db-e53e37eab765,CUST-000305,2024-11-30,2025-02-06,Data Breach,Resolved
800000000779,30b029ec-141b-4a66-b8f2-34f3876ac60a,CUST-000757,2024-01-06,2025-07-08,Dark Web Monitoring,Acknowledged
800000000780,f995cda1-aba7-4bbc-a576-f2b92a29eedb,CUST-000244,2024-04-27,2024-06-24,Dark Web Monitoring,Acknowledged
800000000781,b94abb60-bf37-4723-af6c-523df099e99c,CUST-000839,2024-10-25,2024-11-20,Credit Inquiry,Resolved
800000000782,1b37cc61-070e-4dd1-8d8b-1ec288163632,CUST-000820,2024-09-05,2025-03-10,Dark Web Monitoring,Pending
800000000783,d27d4d6f-d9a9-4abd-b2a3-e2ad6734a08a,CUST-000546,2024-03-29,2024-06-25,Social Media Account Takeover,Pending
800000000784,56fd6929-0c6b-4661-85ad-3b15caca2a25,CUST-000546,2024-03-29,2024-10-10,Dark Web Monitoring,Resolved
800000000785,5cbce1ae-76a3-4e97-9323-c014b6469ba1,CUST-000835,2024-01-05,2025-02-11,Credit Inquiry,Resolved
800000000786,cff0ea7e-7f4c-4db3-969b-191b00f2462a,CUST-000450,2024-02-20,2025-01-03,Dark Web Monitoring,Resolved
800000000787,2d3b19bf-d295-458a-bc69-7addc19c42e5,CUST-000651,2024-07-23,2025-05-17,Dark Web Monitoring,Resolved
800000000788,019b2e9a-5382-479a-b734-f264a9644615,CUST-000460,2024-07-01,2024-07-06,Dark Web Monitoring,Pending
800000000789,9d5a36ca-7e8b-4a23-ba77-a24465faa6ac,CUST-000838,2024-02-07,2024-07-17,Dark Web Monitoring,Pending
800000000790,f075a4cc-f89d-40b9-b092-d1fd56413b72,CUST-000786,2024-07-11,2024-10-28,Dark Web Monitoring,Resolved
800000000791,a19492cf-5911-40a3-924e-8f0313b213b1,CUST-000289,2024-06-17,2024-08-23,Data Breach,Resolved
800000000792,cd2b69fe-f449-4ac0-981d-904c3639c2f4,CUST-000714,2024-10-12,2025-06-05,Dark Web Monitoring,Resolved
800000000793,87b6a2e3-5de5-4dc8-8f7f-13735d7a6ba2,CUST-000149,2024-05-22,2024-12-28,Dark Web Monitoring,Resolved
800000000794,67cf6d16-f6e6-48b5-b3d2-549b1acb7ee1,CUST-000702,2024-08-21,2025-06-25,Dark Web Monitoring,Resolved
800000000795,12078787-3a03-40fa-a5f9-ca8e9ac49cea,CUST-000871,2024-07-16,2024-08-09,Data Breach,Acknowledged
800000000796,89328b19-0511-43ae-837e-21a93e5ec394,CUST-000995,2024-02-21,2025-02-27,Dark Web Monitoring,Resolved
800000000797,3de94c20-9d06-4971-98da-920141f97bf3,CUST-000528,2024-12-23,2025-06-22,Credit Inquiry,Acknowledged
800000000798,27ef0955-410a-4f87-b14a-f0f47f9841a0,CUST-000970,2024-03-09,2024-06-11,Social Media Account Takeover,Resolved
800000000799,4c810f0c-ba55-4a86-bb53-bc91829e5ca4,CUST-000942,2024-11-29,2025-05-30,Credit Inquiry,Resolved
800000000800,b3841332-2507-486e-b559-c90de8235aef,CUST-000438,2024-06-01,2024-10-18,Dark Web Monitoring,Pending
800000000801,6af5829f-4812-433a-9571-3ec6dc9c17c9,CUST-000761,2024-08-16,2025-04-01,Credit Inquiry,Acknowledged
800000000802,e147de0b-1282-4c71-bc6d-837924332177,CUST-000273,2024-09-07,2024-10-09,Dark Web Monitoring,Pending
800000000803,d318e623-07b7-4ad1-b0b0-1bd9815b9e7f,CUST-000384,2024-03-06,2025-04-26,Dark Web Monitoring,Acknowledged
800000000804,aeb858b5-2424-4369-9234-8da55bb8a7c5,CUST-000929,2024-11-05,2025-02-26,Dark Web Monitoring,Acknowledged
800000000805,ab3ffc8c-2b82-4af2-a25f-ccc15171e89e,CUST-000915,2024-01-29,2025-06-14,Data Breach,Acknowledged
800000000806,89ea1255-32e0-47ae-a476-4e36a3abab35,CUST-000716,2024-06-30,2024-11-05,Social Media Account Takeover,Resolved
800000000807,09ee39b0-6d3a-4d49-8094-8ecf1352ece9,CUST-000434,2024-01-18,2024-06-02,Credit Inquiry,Acknowledged
800000000808,e4b7be97-a183-4869-a100-4f66b79ad29d,CUST-000636,2024-06-21,2024-06-29,Dark Web Monitoring,Pending
800000000809,ec9f495c-bf0a-4076-9921-3178353e59f1,CUST-000308,2024-04-17,2025-03-30,Data Breach,Pending
800000000810,cd5d1197-e793-49e5-803b-9180646182ba,CUST-000661,2024-08-09,2024-12-07,Data Breach,Resolved
800000000811,7c9e5724-7a8d-48f0-8404-6894a7ef144c,CUST-000409,2024-05-03,2025-04-30,Dark Web Monitoring,Acknowledged
800000000812,dc857097-c399-4b53-a668-44d1f785cb13,CUST-000306,2024-08-17,2025-04-17,Dark Web Monitoring,Pending
800000000813,df036e03-17f0-44f4-82ba-2995b21779af,CUST-000508,2024-11-26,2025-01-26,Dark Web Monitoring,Acknowledged
800000000814,2bc138ec-ec04-4398-b008-eebcedaec0af,CUST-000528,2024-12-23,2025-04-05,Data Breach,Resolved
800000000815,905d58c8-8f4e-473b-8ac8-40d2d19593d6,CUST-000162,2024-10-14,2025-03-10,Dark Web Monitoring,Acknowledged
800000000816,c4b85be2-04cf-4f0f-b265-808c34ab6dad,CUST-000979,2024-04-04,2025-07-08,Dark Web Monitoring,Acknowledged
800000000817,c1b82441-c736-448d-abd5-83d160c3481b,CUST-000141,2024-07-13,2024-09-23,Dark Web Monitoring,Acknowledged
